job_id,industry_sector,job_title,required_skills,minimum_experience_years,education_level,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed
3694106217,Marketing & PR,Marketing Relations,"['social media', 'public relations', 'research', 'communication']",1,Bachelor's,1.0,"Los Angeles, CA",Internship,,2340.0,0,
3701301214,Marketing & PR,Marketing Research Analyst,"['research', 'manufacturing', 'recruitment', 'logistics', 'communication', 'excel', 'strategic planning']",1,Bachelor's,1.0,"Brentwood, TN",Full-time,Associate,4375.0,0,
3757440453,Marketing & PR,Marketing Science,"['strategy', 'research', 'c', 'advocacy', 'communication', 'leadership', 'r', 'statistics', 'analytical', 'sql']",5,Bachelor's,1.0,"San Francisco, CA",Full-time,Mid-Senior level,,1,
3693047702,Marketing & PR,Marketing Sciences,"['machine learning', 'leadership', 'deep learning', 'statistics', 'nlp', 'analytical', 'critical thinking']",5,PhD,1.0,United States,Full-time,Mid-Senior level,,1,1.0
3693047902,Marketing & PR,Marketing Specialist,"['strategy', 'research', 'supply chain', 'salesforce', 'safety', 'auditing', 'time management', 'communication', 'social media', 'project management']",3,Master's,4.36,United States,Full-time,Associate,5500.0,0,1.0
3697350756,Marketing & PR,Marketing Specialist,"['ppc', 'attention to detail', 'research', 'education', 'teamwork', 'seo', 'safety', 'communication', 'sem', 'analytical']",5,Bachelor's,4.36,United States,Full-time,Entry level,7291.67,0,1.0
3757462768,Marketing & PR,Marketing Specialist,"['communication', 'analytical']",3,High School / Diploma,4.36,"St Augustine, FL",Full-time,,,1,
3693045491,Marketing & PR,Marketing Specialist,"['social media', 'sem', 'communication', 'project management', 'email marketing', 'analytical']",2,Bachelor's,4.36,"Lewiston, ID",Full-time,,,1,
3757726837,Marketing & PR,Marketing Specialist,"['data analysis', 'content marketing', 'seo', 'healthcare', 'communication', 'social media']",2,Bachelor's,4.36,"Minnetonka, MN",Full-time,Entry level,5720.0,0,1.0
3694126974,Marketing & PR,Marketing Specialist,"['communication', 'strategy', 'analytical']",3,High School / Diploma,4.36,"Seattle, WA",Full-time,,,1,
3757449586,Marketing & PR,Marketing Specialist,"['strategy', 'seo', 'accounting', 'social media', 'communication', 'hubspot']",5,Bachelor's,4.36,United States,Full-time,Mid-Senior level,5208.33,0,1.0
3693075166,Marketing & PR,Marketing Specialist,"['attention to detail', 'strategy', 'research', 'seo', 'social media', 'analytical']",1,Bachelor's,4.36,"Los Angeles, CA",Full-time,Entry level,5416.67,0,
3749350378,Marketing & PR,Marketing Specialist,"['research', 'public speaking', 'communication', 'powerpoint', 'negotiation']",0,Bachelor's,4.36,"Bloomington, IN",Full-time,,,1,
3701193566,Marketing & PR,Marketing Specialist,"['logistics', 'operations', 'intellectual property', 'healthcare', 'social media', 'communication', 'excel', 'event planning', 'analytical']",1,Bachelor's,4.36,"Greenbelt, MD",Full-time,,,1,
3757464323,Marketing & PR,Marketing Specialist,"['communication', 'analytical']",3,High School / Diploma,4.36,"St Augustine, FL",Full-time,,6250.0,0,
3756100827,Marketing & PR,Marketing Specialist,"['attention to detail', 'education', 'html', 'salesforce', 'communication', 'illustrator', 'graphic design', 'copywriting']",0,High School / Diploma,4.36,United States,Contract,,,1,1.0
3756789497,Marketing & PR,Marketing Specialist,"['leadership', 'communication']",0,Bachelor's,4.36,"Colorado, United States",Part-time,,,1,1.0
3757755158,Marketing & PR,Marketing Specialist,"['research', 'social media', 'communication', 'r', 'graphic design']",0,Bachelor's,4.36,"Northbrook, IL",Full-time,,,1,
3749358378,Marketing & PR,Marketing Specialist,"['data analysis', 'content marketing', 'seo', 'social media', 'communication']",1,Bachelor's,4.36,"Hartford, CT",Contract,Entry level,4680.0,0,
3757452040,Marketing & PR,Marketing Specialist,"['logistics', 'photoshop', 'communication', 'excel', 'event planning']",3,Master's,4.36,"Coral Gables, FL",Full-time,,,1,
3701300487,Marketing & PR,Marketing Specialist,"['attention to detail', 'facebook ads', 'education', 'customer service', 'operations', 'social media', 'powerpoint', 'excel']",5,Bachelor's,4.36,"Greenville, SC",Full-time,Mid-Senior level,,1,
3749345728,Marketing & PR,Marketing Specialist,"['data analysis', 'content marketing', 'quality control', 'seo', 'social media', 'communication']",1,Bachelor's,4.36,"San Diego, CA",Contract,Entry level,,1,
3699099589,Marketing & PR,Marketing Specialist,"['logistics', 'operations', 'intellectual property', 'healthcare', 'social media', 'communication', 'excel', 'event planning', 'analytical']",1,Bachelor's,4.36,"Greenbelt, MD",Full-time,,,1,
3757488426,Marketing & PR,Marketing Specialist,"['ppc', 'strategy', 'google analytics', 'seo', 'tableau']",6,Bachelor's,4.36,Washington DC-Baltimore Area,Full-time,Mid-Senior level,9966.67,0,
3757731871,Marketing & PR,Marketing Specialist Ecommerce Promotions,"['strategy', 'research', 'social media', 'communication', 'leadership', 'project management', 'time management', 'problem solving']",2,Master's,1.0,"Tampa, FL",Full-time,Entry level,,1,
3699414693,Marketing & PR,Marketing Specialist Reo,"['data analysis', 'education', 'content marketing', 'seo', 'communication', 'social media']",2,High School / Diploma,1.0,"Plano, TX",Full-time,Entry level,4255.33,0,
3701148363,Marketing & PR,Marketing Strategist,"['html', 'ux', 'communication', 'a/b testing', 'css', 'javascript']",2,Bachelor's,1.58,"Orlando, FL",Contract,Associate,6500.0,0,
3701196838,Marketing & PR,Marketing Strategist,"['communication', 'strategy', 'presentation skills', 'attention to detail']",0,Bachelor's,1.58,"Vero Beach, FL",Full-time,,,1,
3699092404,Marketing & PR,Marketing Strategy Manager,"['strategy', 'lead generation', 'seo', 'salesforce', 'social media', 'communication', 'google ads', 'sem', 'hubspot', 'leadership', 'project management', 'crm', 'php']",0,Bachelor's,1.0,"Philadelphia, PA",Full-time,,,1,
3757489103,Marketing & PR,Marketing Technology,"['manufacturing', 'google analytics', 'communication', 'excel', 'analytical', 'looker']",1,Bachelor's,1.0,Greater Chicago Area,Full-time,Internship,,1,1.0
3699061115,Marketing & PR,Marketing Technology Manager,"['attention to detail', 'strategy', 'research', 'html', 'advocacy', 'operations', 'salesforce', 'seo', 'crm', 'social media', 'leadership', 'communication', 'a/b testing', 'javascript', 'time management', 'troubleshooting', 'email marketing', 'performance management']",10,Master's,2.31,"Los Angeles, CA",Full-time,Mid-Senior level,13333.33,0,
3699060218,Marketing & PR,Marketing Technology Manager,"['attention to detail', 'strategy', 'research', 'html', 'advocacy', 'operations', 'salesforce', 'seo', 'crm', 'social media', 'leadership', 'communication', 'a/b testing', 'javascript', 'time management', 'troubleshooting', 'email marketing', 'performance management']",10,Master's,2.31,"Orange County, CA",Full-time,Mid-Senior level,13333.33,0,
3757751227,Marketing & PR,Marketing Technology Manager,"['communication', 'html', 'troubleshooting']",5,Bachelor's,2.31,United States,Full-time,Mid-Senior level,,1,1.0
3699060220,Marketing & PR,Marketing Technology Manager,"['attention to detail', 'strategy', 'research', 'html', 'advocacy', 'operations', 'salesforce', 'seo', 'crm', 'social media', 'leadership', 'communication', 'a/b testing', 'javascript', 'time management', 'troubleshooting', 'email marketing', 'performance management']",10,Master's,2.31,"San Francisco, CA",Full-time,Mid-Senior level,13333.33,0,
3693054025,Marketing & PR,Marketing Technology Specialist,"['html', 'compliance', 'crm', 'communication', 'analytical']",5,Bachelor's,1.0,"Dayton, OH",Full-time,Mid-Senior level,,1,
3757486723,Marketing & PR,Marketing Year,"['strategy', 'research', 'communication', 'portfolio management', 'project management', 'problem solving', 'event planning', 'analytical']",0,High School / Diploma,1.0,"Grand Rapids, MI",Other,Internship,,1,
3757459235,"Design, Media & Creative",Marketplace Assigning Editor,"['research', 'education', 'seo', 'spark', 'healthcare', 'onboarding']",5,Bachelor's,1.0,United States,Full-time,Mid-Senior level,9100.0,0,1.0
3701368304,Project & Product Management,Marketplace Operations Specialist,"['data entry', 'customer service', 'operations', 'safety', 'sap', 'communication', 'time management', 'excel']",0,Master's,1.0,"Addison, IL",Full-time,,,1,
3757728877,Sales & Retail,Marlin Bar Sales Associate,"['communication', 'strategy', 'hospitality', 'time management']",2,High School / Diploma,1.0,"Winter Park, Florida, United States",Full-time,Entry level,,1,
3757480291,Sales & Retail,Mass Merchant Field Sales Representative,"['communication', 'operations']",2,Bachelor's,1.0,"Pittsburgh, PA",Full-time,,,1,
3693045933,Healthcare & Medical,Massage Therapist,"['communication', 'education', 'customer service']",0,Bachelor's,1.0,"Johns Creek, GA",Full-time,,,1,
3749367198,Other,Masters,"['r', 'research', 'python']",0,Master's,1.0,"Richland, WA",Temporary,,,1,
3757731653,Other,Masters Or Licensed Clinician,"['education', 'rehabilitation']",1,Master's,1.0,"Denver, IN",Full-time,Entry level,5224.27,0,
3755598642,Operations & Supply Chain,Material Coordinator,"['sap', 'excel', 'procurement', 'operations']",2,Bachelor's,2.31,"Dubuque, IA",Contract,Entry level,3640.0,0,
3756101515,Operations & Supply Chain,Material Coordinator,"['sap', 'excel', 'procurement', 'operations']",2,Bachelor's,2.31,"Dubuque, IA",Contract,Entry level,,1,
3699436294,Operations & Supply Chain,Material Coordinator,"['adaptability', 'manufacturing', 'teamwork', 'communication', 'problem solving']",1,Bachelor's,2.31,"Bethesda, MD",Full-time,Entry level,,1,
3749347591,Operations & Supply Chain,Material Coordinator,"['logistics', 'procurement', 'operations', 'sap', 'excel']",1,Master's,2.31,"Iowa, United States",Contract,Entry level,3726.67,0,
3757740740,Engineering,Material Estimator,"['mathematics', 'attention to detail', 'education', 'manufacturing', 'customer service', 'erp', 'leadership', 'communication', 'time management', 'powerpoint', 'excel', 'analytical', 'critical thinking', 'negotiation']",7,Master's,1.0,"Gardena, CA",Full-time,,7375.0,0,
3753087377,Operations & Supply Chain,Material Handler,"['safety', 'manufacturing']",18,High School / Diploma,5.0,"Michigan City, IN",Full-time,Entry level,,1,
3693044544,Operations & Supply Chain,Material Handler,"['communication', 'safety', 'inventory management', 'operations']",5,High School / Diploma,5.0,"Kansas City, KS",Contract,Mid-Senior level,,1,
3741467263,Operations & Supply Chain,Material Handler,"['safety', 'lean manufacturing', 'education', 'oracle']",1,High School / Diploma,5.0,"St Joseph, MO",Full-time,Entry level,,1,
3749356686,Operations & Supply Chain,Material Handler,"['research', 'education', 'customer service', 'logistics', 'procurement', 'safety', 'accounting']",1,Bachelor's,5.0,"Boulder, CO",Full-time,Entry level,,1,
3755577907,Operations & Supply Chain,Material Handler,"['research', 'engineering design', 'manufacturing', 'supply chain', 'operations', 'communication']",1,Bachelor's,5.0,"Winona, MN",Full-time,Entry level,,1,
3749349231,Operations & Supply Chain,Material Handler,"['communication', 'adaptability', 'teamwork', 'problem solving']",5,Bachelor's,5.0,"Tracy, CA",Full-time,Mid-Senior level,,1,
3757727600,Operations & Supply Chain,Material Handler,"['adaptability', 'teamwork', 'safety', 'communication', 'problem solving']",0,High School / Diploma,5.0,"New Port Richey, FL",Full-time,,,1,
3699088539,Operations & Supply Chain,Material Handler,"['data entry', 'manufacturing', 'education', 'logistics', 'safety', 'compliance', 'clinical diagnostics', 'inventory management', 'time management', 'excel']",1,High School / Diploma,5.0,"San Diego, CA",Full-time,Entry level,3400.0,0,
3757756473,Operations & Supply Chain,Material Handler,"['safety', 'customer service']",1,High School / Diploma,5.0,"Baltimore, MD",Full-time,Entry level,,1,
3749353127,Operations & Supply Chain,Material Handler,"['education', 'operations']",1,High School / Diploma,5.0,"St Louis, MO",Full-time,Entry level,,1,
3755585508,Operations & Supply Chain,Material Handler,"['manufacturing', 'c', 'operations', 'erp', 'safety', 'compliance', 'kanban', 'communication', 'auditing', 'problem solving']",1,High School / Diploma,5.0,"Riceville, IA",Full-time,Entry level,,1,
3749906654,Operations & Supply Chain,Material Handler,"['communication', 'adaptability', 'teamwork', 'problem solving']",1,Bachelor's,5.0,"Breckenridge Hills, MO",Full-time,Entry level,,1,
3755595038,Operations & Supply Chain,Material Handler,"['education', 'customer service', 'manufacturing', 'safety', 'sap', 'compliance', 'communication', 'problem solving', 'excel', 'analytical']",2,High School / Diploma,5.0,"Morgan, UT",Full-time,Entry level,,1,
3699079629,Operations & Supply Chain,Material Handler,"['communication', 'adaptability', 'teamwork', 'problem solving']",3,Bachelor's,5.0,"Allenwood, PA",Full-time,Entry level,,1,
3755582141,Operations & Supply Chain,Material Handler,"['education', 'customer service', 'manufacturing', 'react', 'erp', 'safety', 'healthcare']",1,Bachelor's,5.0,"Scottsdale, AZ",Full-time,Entry level,,1,
3699411461,Operations & Supply Chain,Material Handler,"['inventory management', 'quality control', 'education', 'customer service']",1,High School / Diploma,5.0,"Madison, WI",Full-time,Entry level,,1,
3699083255,Operations & Supply Chain,Material Handler,"['adaptability', 'teamwork', 'safety', 'communication', 'problem solving']",1,Bachelor's,5.0,"Plaquemine, LA",Full-time,Entry level,,1,
3693070261,Operations & Supply Chain,Material Handler,"['safety', 'customer service']",1,Bachelor's,5.0,"Bedford Heights, OH",Full-time,Entry level,3033.33,0,
3693053454,Operations & Supply Chain,Material Handler,"['adaptability', 'teamwork', 'safety', 'communication', 'problem solving']",0,Bachelor's,5.0,"Annawan, IL",Contract,,,1,
3693580704,Operations & Supply Chain,Material Handler,"['r', 'education', 'robotics', 'teamwork']",1,High School / Diploma,5.0,"Portland, TN",Full-time,Entry level,,1,
3755594587,Operations & Supply Chain,Material Handler,"['education', 'logistics', 'operations', 'safety', 'leadership', 'hris']",2,Bachelor's,5.0,"San Jose, CA",Full-time,Associate,,1,
3697389986,Operations & Supply Chain,Material Handler,"['attention to detail', 'education', 'operations', 'erp', 'sap', 'healthcare', 'kanban', 'communication', 'excel']",1,High School / Diploma,5.0,"Chelmsford, MA",Full-time,Entry level,,1,
3749333751,Operations & Supply Chain,Material Handler,"['data entry', 'manufacturing', 'operations', 'safety', 'jenkins']",1,High School / Diploma,5.0,"Jenkins, PA",Full-time,Entry level,,1,
3748838581,Operations & Supply Chain,Material Handler,"['erp', 'manufacturing', 'safety', 'operations']",1,Bachelor's,5.0,"Morgantown, PA",Full-time,Entry level,,1,
3755599692,Operations & Supply Chain,Material Handler,"['education', 'manufacturing', 'safety', 'erp', 'excel']",1,Bachelor's,5.0,"Ocala, FL",Full-time,Entry level,,1,
3757735122,Operations & Supply Chain,Material Handler,"['data entry', 'manufacturing', 'education', 'operations', 'troubleshooting']",1,High School / Diploma,5.0,"Endicott, NY",Full-time,Entry level,3812.5,0,
3694113477,Operations & Supply Chain,Material Handler,"['communication', 'safety', 'manufacturing', 'healthcare']",2,High School / Diploma,5.0,"Memphis, TN",Full-time,Associate,,1,
