candidate_id,industry_sector,candidate_skills,experience_years,education_level,skill_count
30826569,Food & Hospitality,"['education', 'patient care', 'operations', 'safety', 'compliance', 'communication', 'gis']",15,Master's,7
91268638,Food & Hospitality,"['attention to detail', 'education', 'recruitment', 'operations', 'safety', 'compliance', 'restaurant management']",0,High School / Diploma,7
18036030,Food & Hospitality,"['data entry', 'education', 'operations', 'communication', 'leadership', 'mentoring']",0,Bachelor's,6
36366044,Food & Hospitality,"['education', 'public speaking', 'communication', 'time management', 'leadership', 'hospitality', 'powerpoint', 'problem solving', 'excel', 'negotiation']",0,Bachelor's,10
23398733,Food & Hospitality,"['medical terminology', 'education', 'anatomy', 'accounts receivable', 'mentoring', 'accounts payable']",0,Bachelor's,6
29990140,Food & Hospitality,"['attention to detail', 'research', 'data entry', 'customer service', 'c', 'education', 'operations', 'client retention', 'accounting', 'communication', 'social media', 'time management', 'excel']",15,Bachelor's,13
30128072,Food & Hospitality,"['leadership', 'education', 'mathematics']",5,High School / Diploma,3
28176889,Food & Hospitality,"['data entry', 'education', 'accounting', 'communication', 'financial reporting']",0,High School / Diploma,5
10889157,Food & Hospitality,"['leadership', 'safety', 'education']",0,High School / Diploma,3
19951766,Food & Hospitality,"['education', 'customer service', 'photoshop', 'powerpoint', 'statistics', 'excel']",2,High School / Diploma,6
57262959,Food & Hospitality,"['education', 'customer service', 'recruitment', 'data entry', 'compliance', 'leadership', 'communication', 'inventory management', 'project management', 'talent acquisition', 'hris']",0,Bachelor's,11
20033302,Food & Hospitality,"['payroll', 'education', 'food safety', 'operations', 'seo', 'safety', 'salesforce', 'accounting', 'inventory management', 'onboarding', 'r', 'powerpoint', 'social media', 'excel', 'analytical']",15,Bachelor's,15
24709432,Food & Hospitality,"['data entry', 'customer service', 'education', 'logistics', 'operations', 'react', 'safety', 'excel']",10,Bachelor's,8
62555739,Food & Hospitality,"['data entry', 'customer service', 'risk management', 'teamwork', 'food safety', 'patient care', 'education', 'safety', 'communication', 'illustrator', 'time management', 'problem solving', 'civil engineering', 'nursing', 'autocad', 'hipaa', 'revit', 'critical thinking']",8,Master's,18
31547476,Food & Hospitality,"['payroll', 'customer service', 'education', 'safety', 'accounting', 'powerpoint', 'excel', 'troubleshooting', 'medical billing']",5,High School / Diploma,9
18480859,Food & Hospitality,"['cpr', 'education', 'budgeting', 'operations', 'food safety', 'safety', 'communication', 'leadership', 'hospitality', 'strategic planning']",30,High School / Diploma,10
12254068,Food & Hospitality,"['education', 'customer service', 'teamwork', 'surgery', 'nursing']",0,Bachelor's,5
11432686,Food & Hospitality,"['manufacturing', 'customer service', 'leadership', 'critical thinking', 'six sigma', 'education', 'sap', 'accounting', 'project management', 'graphic design', 'analytical', 'research', 'procurement', 'construction management', 'corporate communications', 'communication', 'social media', 'powerpoint', 'excel', 'strategy', 'operations', 'seo']",20,Master's,22
25452321,Food & Hospitality,"['time management', 'communication', 'education', 'payroll']",0,Master's,4
28230807,Food & Hospitality,"['education', 'operations', 'quality control', 'safety', 'compliance']",0,High School / Diploma,5
15354126,Food & Hospitality,"['education', 'customer service', 'culinary skills', 'operations', 'safety', 'inventory management', 'communication', 'excel']",15,Bachelor's,8
12155206,Food & Hospitality,"['attention to detail', 'education', 'customer service', 'accounting', 'time management', 'hospitality', 'powerpoint', 'excel']",0,Master's,8
27298953,Food & Hospitality,"['research', 'education', 'manufacturing', 'customer service', 'operations', 'accounts receivable', 'compliance', 'communication', 'accounts payable', 'project management', 'problem solving', 'excel', 'event planning', 'technical support', 'account management']",0,Bachelor's,15
68338341,Food & Hospitality,"['education', 'customer service', 'c', 'logistics', 'operations', 'communication', 'r', 'event planning']",0,Bachelor's,8
22349169,Food & Hospitality,"['education', 'operations', 'safety', 'compliance', 'inventory management', 'hospitality', 'restaurant management']",12,High School / Diploma,7
11877150,Finance & Accounting,"['attention to detail', 'research', 'education', 'c', 'budgeting', 'accounting', 'time management', 'communication', 'excel', 'analytical', 'critical thinking']",0,Master's,11
86549455,Finance & Accounting,"['education', 'public speaking', 'leadership', 'project management', 'employee relations', 'mentoring']",0,Master's,6
26530575,Finance & Accounting,"['healthcare', 'leadership', 'financial analysis', 'education', 'risk management', 'recruitment', 'budgeting', 'safety', 'accounting', 'analytical', 'hris', 'research', 'payroll', 'gaap', 'compliance', 'communication', 'excel', 'operations', 'financial reporting', 'surgery', 'negotiation']",0,Bachelor's,21
23955183,Finance & Accounting,"['financial modeling', 'education', 'compliance', 'financial reporting', 'leadership', 'litigation', 'project management', 'problem solving', 'financial analysis', 'analytical']",2,Master's,10
24854026,Finance & Accounting,"['vendor management', 'vba', 'strategy', 'financial modeling', 'risk management', 'oracle', 'education', 'compliance', 'financial reporting', 'project management', 'business intelligence', 'excel', 'analytical', 'sql']",0,Master's,14
48285304,Finance & Accounting,"['education', 'oracle', 'logistics', 'budgeting', 'procurement', 'operations', 'erp', 'sap', 'safety', 'accounting', 'communication', 'powerpoint', 'statistics', 'excel']",0,Master's,14
14722634,Finance & Accounting,"['vendor management', 'payroll', 'education', 'gaap', 'procurement', 'budgeting', 'accounting', 'communication', 'leadership', 'financial reporting', 'compliance', 'taxation', 'analytical', 'negotiation']",12,High School / Diploma,14
27789372,Finance & Accounting,"['payroll', 'data entry', 'education', 'budgeting', 'accounting', 'leadership', 'compliance', 'auditing', 'excel', 'strategic planning']",3,Bachelor's,10
26767199,Finance & Accounting,"['attention to detail', 'research', 'payroll', 'education', 'oracle', 'gaap', 'accounting', 'financial reporting', 'communication', 'compliance', 'auditing', 'r', 'financial analysis', 'analytical']",0,Master's,14
15891494,Finance & Accounting,"['payroll', 'data entry', 'education', 'budgeting', 'procurement', 'operations', 'quality control', 'compliance', 'time management', 'accounting', 'financial reporting', 'financial analysis', 'analytical']",0,Bachelor's,13
78229715,Finance & Accounting,"['research', 'payroll', 'education', 'c', 'operations', 'accounts receivable', 'healthcare', 'auditing', 'time management', 'accounting', 'communication', 'compliance', 'r', 'statistics', 'excel', 'analytical', 'accounts payable']",0,Bachelor's,17
22720697,Finance & Accounting,"['research', 'payroll', 'data entry', 'education', 'accounts receivable', 'accounting', 'communication', 'excel', 'accounts payable']",20,High School / Diploma,9
70541112,Finance & Accounting,"['education', 'manufacturing', 'oracle', 'budgeting', 'operations', 'gaap', 'procurement', 'supply chain', 'erp', 'sap', 'accounting', 'time management', 'financial reporting', 'compliance', 'problem solving', 'financial analysis', 'analytical', 'sql']",12,Master's,18
20705888,Finance & Accounting,"['research', 'education', 'customer service', 'crm', 'powerpoint', 'statistics', 'excel']",0,Bachelor's,7
28522529,Finance & Accounting,"['education', 'risk management', 'budgeting', 'operations', 'erp', 'compliance', 'leadership', 'accounting', 'auditing', 'financial analysis', 'excel', 'accounts payable', 'negotiation']",6,Master's,13
19147603,Finance & Accounting,"['payroll', 'education', 'procurement', 'logistics', 'auditing', 'communication', 'accounting', 'r', 'excel', 'accounts payable']",25,Bachelor's,10
11490673,Finance & Accounting,"['research', 'payroll', 'customer service', 'education', 'budgeting', 'operations', 'gaap', 'accounts receivable', 'accounting', 'leadership', 'communication', 'compliance', 'r', 'accounts payable', 'analytical', 'performance management', 'medical billing']",0,Bachelor's,17
84356308,Finance & Accounting,"['erp', 'corporate finance', 'leadership', 'ifrs', 'education', 'risk management', 'budgeting', 'auditing', 'accounting', 'project management', 'strategic planning', 'mathematics', 'financial modeling', 'gaap', 'accounts receivable', 'compliance', 'problem solving', 'excel', 'taxation', 'accounts payable', 'strategy', 'operations', 'financial reporting', 'negotiation']",16,Master's,24
91564103,Finance & Accounting,"['payroll', 'education', 'financial modeling', 'budgeting', 'gaap', 'operations', 'auditing', 'financial reporting', 'accounting', 'compliance', 'aviation', 'financial analysis', 'excel', 'accounts payable']",0,Master's,14
22622351,Finance & Accounting,"['education', 'budgeting', 'gaap', 'accounting', 'financial reporting', 'leadership', 'analytical']",19,Bachelor's,7
61634281,Finance & Accounting,"['payroll', 'customer service', 'education', 'google analytics', 'operations', 'seo', 'accounts receivable', 'photoshop', 'financial reporting', 'sem', 'social media', 'email marketing', 'account management']",0,Master's,13
24530382,Finance & Accounting,"['strategy', 'payroll', 'education', 'oracle', 'procurement', 'teamwork', 'operations', 'budgeting', 'accounting', 'leadership', 'project management', 'financial analysis']",0,Bachelor's,12
27018361,Finance & Accounting,"['education', 'adaptability', 'c', 'accounting', 'communication', 'critical thinking', 'negotiation']",9,Bachelor's,7
92524964,Finance & Accounting,"['unix', 'payroll', 'education', 'accounting', 'communication', 'leadership']",0,Master's,6
19405513,Finance & Accounting,"['research', 'financial modeling', 'education', 'oracle', 'operations', 'salesforce', 'accounting', 'time management', 'powerpoint', 'problem solving', 'excel', 'troubleshooting', 'accounts payable']",0,Bachelor's,13
17775916,Finance & Accounting,"['education', 'manufacturing', 'oracle', 'budgeting', 'operations', 'c', 'erp', 'sap', 'multitasking', 'accounting', 'communication', 'leadership', 'time management', 'presentation skills', 'negotiation']",9,Bachelor's,15
18975686,Finance & Accounting,"['education', 'customer service', 'leadership', 'communication', 'time management', 'problem solving']",20,Bachelor's,6
28758002,Finance & Accounting,"['research', 'payroll', 'education', 'c', 'budgeting', 'gaap', 'operations', 'quality control', 'compliance', 'leadership', 'communication', 'accounting', 'project management', 'taxation', 'account management']",0,Master's,15
59938965,Finance & Accounting,"['education', 'customer service', 'accounting', 'leadership', 'project management']",0,Bachelor's,5
28396458,Finance & Accounting,"['attention to detail', 'strategy', 'data entry', 'customer service', 'education', 'accounts receivable', 'compliance', 'communication', 'accounting', 'public relations', 'excel', 'accounts payable']",2,Bachelor's,12
27914096,Finance & Accounting,"['attention to detail', 'research', 'education', 'manufacturing', 'financial modeling', 'budgeting', 'operations', 'gaap', 'accounts receivable', 'accounting', 'compliance', 'communication', 'powerpoint', 'financial analysis', 'excel', 'analytical', 'strategic planning']",0,Bachelor's,17
