candidate_id,industry_sector_cand,candidate_skills,experience_years,education_level_cand,skill_count,sector_key,job_id,industry_sector_job,job_title,required_skills,minimum_experience_years,education_level_job,market_demand_score,location,formatted_work_type,formatted_experience_level,avg_salary,is_salary_confidential,remote_allowed,cand_soft_skills,cand_tech_skills,req_soft_skills,req_tech_skills,skill_match_ratio,missing_skills,missing_skill_count,experience_gap_years,edu_gap,salary_percentile,demand_n,overall_fit_score,scaled_fit_score
14408510,Finance & Accounting,"['education', 'customer service', 'teamwork', 'gaap', 'salesforce', 'erp', 'sap', 'accounting', 'crm', 'auditing', 'powerpoint', 'excel', 'analytical', 'accounts payable', 'six sigma']",0,Master's,15,FINANCE & ACCOUNTING,3697306632,Finance & Accounting,Accounts Payable Specialist,"['erp', 'accounts payable', 'excel']",0,Master's,5.04,"Houston, TX",Full-time,,,1,,"['teamwork', 'analytical']","['education', 'customer service', 'gaap', 'salesforce', 'erp', 'sap', 'accounting', 'crm', 'auditing', 'powerpoint', 'excel', 'accounts payable', 'six sigma']",[],"['erp', 'accounts payable', 'excel']",1.0,[],0,0,0,0.5,0.504,0.7004,0.9011
10588874,Food & Hospitality,"['payroll', 'education', 'procurement', 'conflict resolution', 'operations', 'food safety', 'quality control', 'safety', 'budgeting', 'compliance', 'leadership', 'time management', 'problem solving', 'presentation skills']",30,Bachelor's,14,FOOD & HOSPITALITY,3701314317,Food & Hospitality,Banquet Manager,"['leadership', 'customer service', 'operations']",5,Bachelor's,1.58,"Peapack - Gladstone, NJ",Full-time,Mid-Senior level,5833.33,0,,"['leadership', 'time management', 'problem solving']","['payroll', 'education', 'procurement', 'conflict resolution', 'operations', 'food safety', 'quality control', 'safety', 'budgeting', 'compliance', 'presentation skills']",['leadership'],"['customer service', 'operations']",0.7494,['customer service'],1,0,0,0.722693032015066,0.158,0.5377,0.6918
12059198,Sales & Retail,"['education', 'customer service', 'operations', 'quality control', 'strategic planning', 'compliance', 'communication', 'leadership', 'account management']",0,Master's,9,SALES & RETAIL,3699092012,Sales & Retail,Account Executive,"['b2b sales', 'lead generation', 'communication', 'crm', 'negotiation']",0,Bachelor's,7.02,"Los Angeles, CA",Full-time,,,1,,"['communication', 'leadership']","['education', 'customer service', 'operations', 'quality control', 'strategic planning', 'compliance', 'account management']","['communication', 'negotiation']","['b2b sales', 'lead generation', 'crm']",0.0575,"['b2b sales', 'crm', 'lead generation', 'negotiation']",4,0,0,0.5,0.702,0.1547,0.199
38108845,Healthcare & Medical,"['payroll', 'customer service', 'education', 'operations', 'communication', 'financial reporting', 'leadership', 'statistics', 'problem solving', 'strategic planning']",0,Bachelor's,10,HEALTHCARE & MEDICAL,3757743346,Healthcare & Medical,Patient Care Technician,"['patient care', 'operations', 'healthcare', 'leadership', 'nursing']",1,High School / Diploma,4.06,"Savannah, GA",Full-time,Entry level,,1,,"['communication', 'leadership', 'problem solving']","['payroll', 'customer service', 'education', 'operations', 'financial reporting', 'statistics', 'strategic planning']",['leadership'],"['patient care', 'operations', 'healthcare', 'nursing']",0.6902,"['healthcare', 'nursing', 'patient care']",3,1,0,0.5,0.40599999999999997,0.4847,0.6236
25162378,Banking & Insurance,"['research', 'education', 'customer service', 'operations', 'quality control', 'photoshop', 'communication', 'leadership', 'project management', 'powerpoint', 'excel', 'troubleshooting', 'analytical', 'negotiation', 'strategic planning']",13,Master's,15,BANKING & INSURANCE,3757492278,Banking & Insurance,P&C Insurance Capital Modeler,"['r', 'risk management', 'c']",5,Bachelor's,1.0,New York City Metropolitan Area,Full-time,Mid-Senior level,,1,,"['communication', 'leadership', 'analytical', 'negotiation']","['research', 'education', 'customer service', 'operations', 'quality control', 'photoshop', 'project management', 'powerpoint', 'excel', 'troubleshooting', 'strategic planning']",[],"['r', 'risk management', 'c']",0.0,"['c', 'r', 'risk management']",3,0,0,0.5,0.1,0.06,0.0772
23782450,Sales & Retail,"['attention to detail', 'education', 'operations', 'conflict resolution', 'communication', 'hospitality', 'critical thinking']",0,High School / Diploma,7,SALES & RETAIL,3755597256,Sales & Retail,National Sales Manager,"['manufacturing', 'safety', 'accounting', 'crm', 'powerpoint', 'excel', 'presentation skills']",7,Master's,2.31,United States,Full-time,,,1,1.0,"['communication', 'critical thinking']","['attention to detail', 'education', 'operations', 'conflict resolution', 'hospitality']",[],"['manufacturing', 'safety', 'accounting', 'crm', 'powerpoint', 'excel', 'presentation skills']",0.0,"['accounting', 'crm', 'excel', 'manufacturing', 'powerpoint', 'presentation skills', 'safety']",7,7,3,0.5,0.231,0.0,0.0
26673507,Banking & Insurance,"['education', 'customer service', 'risk management', 'operations', 'accounting', 'time management', 'leadership', 'financial analysis', 'excel', 'analytical']",15,Master's,10,BANKING & INSURANCE,3756147696,Banking & Insurance,Insurance Broker,"['adaptability', 'teamwork', 'crm', 'communication', 'problem solving']",0,Bachelor's,1.58,"California, United States",Full-time,,7500.0,0,1.0,"['time management', 'leadership', 'analytical']","['education', 'customer service', 'risk management', 'operations', 'accounting', 'financial analysis', 'excel']","['adaptability', 'teamwork', 'communication', 'problem solving']",['crm'],0.0,"['adaptability', 'communication', 'crm', 'problem solving', 'teamwork']",5,0,0,0.42888198757763973,0.158,0.0587,0.0755
21298336,Engineering,"['education', 'construction management', 'leadership', 'powerpoint', 'civil engineering', 'excel', 'autocad']",0,Bachelor's,7,ENGINEERING,3693069237,Engineering,Platform Engineer,"['aws', 'strategy', 'terraform', 'operations', 'typescript', 'azure', 'scrum', 'devops']",1,Bachelor's,2.79,"Carmel, IN",Full-time,Entry level,,1,,['leadership'],"['education', 'construction management', 'powerpoint', 'civil engineering', 'excel', 'autocad']",[],"['aws', 'strategy', 'terraform', 'operations', 'typescript', 'azure', 'scrum', 'devops']",0.0,"['aws', 'azure', 'devops', 'operations', 'scrum', 'strategy', 'terraform', 'typescript']",8,1,0,0.5,0.279,0.0579,0.0745
24989856,Sales & Retail,"['data entry', 'education', 'art direction', 'public relations', 'project management', 'troubleshooting']",0,Bachelor's,6,SALES & RETAIL,3693042962,Sales & Retail,Mailroom Clerk,"['data entry', 'healthcare']",2,Master's,1.0,"Rensselaer, NY",Full-time,Associate,,1,,[],"['data entry', 'education', 'art direction', 'public relations', 'project management', 'troubleshooting']",[],"['data entry', 'healthcare']",0.6253,['healthcare'],1,2,1,0.5,0.1,0.3452,0.4441
21866029,Healthcare & Medical,"['vba', 'education', 'healthcare', 'tableau', 'inventory management', 'communication', 'business intelligence', 'problem solving', 'excel', 'analytical', 'critical thinking', 'sql']",9,Master's,12,HEALTHCARE & MEDICAL,3756112042,Healthcare & Medical,Registered Nurse,"['communication', 'education', 'nursing', 'healthcare']",5,Bachelor's,10.0,"East Longmeadow, MA",Full-time,Mid-Senior level,10400.0,0,,"['communication', 'problem solving', 'analytical', 'critical thinking']","['vba', 'education', 'healthcare', 'tableau', 'inventory management', 'business intelligence', 'excel', 'sql']",['communication'],"['education', 'nursing', 'healthcare']",0.7509,['nursing'],1,0,0,0.772923197492163,1.0,0.6278,0.8077
28628090,Engineering,"['manufacturing', 'lean manufacturing', 'leadership', 'six sigma', 'education', 'budgeting', 'safety', 'r', 'project management', 'research', 'supply chain', 'procurement', 'compliance', 'communication', 'statistics', 'problem solving', 'excel', 'employee relations', 'strategy', 'operations', 'talent acquisition']",20,Master's,21,ENGINEERING,3693046145,Engineering,Windows Desktop Engineer,"['gis', 'c']",5,Bachelor's,1.0,"Portland, Oregon Metropolitan Area",Full-time,,10833.33,0,1.0,"['leadership', 'communication', 'problem solving']","['manufacturing', 'lean manufacturing', 'six sigma', 'education', 'budgeting', 'safety', 'r', 'project management', 'research', 'supply chain', 'procurement', 'compliance', 'statistics', 'excel', 'employee relations', 'strategy', 'operations', 'talent acquisition']",[],"['gis', 'c']",0.0,"['c', 'gis']",2,0,0,0.65799366838148,0.1,0.0758,0.0975
35121930,Sales & Retail,"['education', 'manufacturing', 'safety']",0,Bachelor's,3,SALES & RETAIL,3749349547,Sales & Retail,Platform Account Executive,"['strategy', 'teamwork']",5,Bachelor's,1.0,"Cumming, GA",Full-time,Mid-Senior level,,1,,[],"['education', 'manufacturing', 'safety']",['teamwork'],['strategy'],0.0,"['strategy', 'teamwork']",2,5,0,0.5,0.1,0.0,0.0
24647794,Engineering,"['research', 'solidworks', 'robotics', 'c', 'logistics', 'data entry', 'education', 'communication', 'leadership', 'autocad', 'project management', 'troubleshooting', 'mechanical design', 'matlab', 'analytical']",0,Master's,15,ENGINEERING,3755171211,Engineering,Product Engineer,"['solidworks', 'manufacturing', 'operations', 'safety', 'leadership', 'troubleshooting']",1,Bachelor's,3.78,"Stockton, CA",Full-time,Associate,6677.08,0,,"['communication', 'leadership', 'analytical']","['research', 'solidworks', 'robotics', 'c', 'logistics', 'data entry', 'education', 'autocad', 'project management', 'troubleshooting', 'mechanical design', 'matlab']",['leadership'],"['solidworks', 'manufacturing', 'operations', 'safety', 'troubleshooting']",0.6158,"['manufacturing', 'operations', 'safety']",3,1,0,0.1316778789077958,0.378,0.4004,0.5151
56792999,Business Strategy & Consulting,"['strategy', 'education', 'healthcare', 'compliance', 'agriculture', 'scrum', 'project management', 'analytical']",0,Master's,8,BUSINESS STRATEGY & CONSULTING,3755574433,Business Strategy & Consulting,Epm Consultant,"['strategy', 'education', 'oracle', 'leadership', 'communication', 'project management', 'business intelligence', 'performance management']",20,Bachelor's,1.58,"Dallas, TX",Full-time,Mid-Senior level,,1,1.0,['analytical'],"['strategy', 'education', 'healthcare', 'compliance', 'agriculture', 'scrum', 'project management']","['leadership', 'communication']","['strategy', 'education', 'oracle', 'project management', 'business intelligence', 'performance management']",0.285,"['business intelligence', 'communication', 'leadership', 'oracle', 'performance management']",5,20,0,0.5,0.158,0.0,0.0
17658471,Healthcare & Medical,"['attention to detail', 'education', 'nursing', 'public speaking']",0,Bachelor's,4,HEALTHCARE & MEDICAL,3694110494,Healthcare & Medical,Registered Nurse,"['nursing', 'patient care']",0,Bachelor's,10.0,"McKees Rocks, PA",Full-time,,,1,,[],"['attention to detail', 'education', 'nursing', 'public speaking']",[],"['nursing', 'patient care']",0.5477,['patient care'],1,0,0,0.5,1.0,0.4786,0.6157
12333703,Healthcare & Medical,"['education', 'customer service', 'procurement', 'operations', 'safety', 'healthcare', 'hvac', 'compliance', 'communication', 'r', 'project management', 'troubleshooting', 'accounts payable']",0,Bachelor's,13,HEALTHCARE & MEDICAL,3693582998,Healthcare & Medical,Medical Front Office Representative,"['medical terminology', 'customer service', 'healthcare']",1,Master's,1.0,"Grass Valley, CA",Full-time,Entry level,4004.0,0,,['communication'],"['education', 'customer service', 'procurement', 'operations', 'safety', 'healthcare', 'hvac', 'compliance', 'r', 'project management', 'troubleshooting', 'accounts payable']",[],"['medical terminology', 'customer service', 'healthcare']",0.4013,['medical terminology'],1,1,1,0.13655956112852666,0.1,0.1944,0.2501
29091445,Human Resources,"['payroll', 'education', 'recruitment', 'operations', 'sap', 'powerpoint', 'excel', 'taxation', 'employee relations']",0,Master's,9,HUMAN RESOURCES,3693055173,Human Resources,Talent Management Specialist,"['strategy', 'research', 'sap', 'compliance', 'communication', 'onboarding', 'problem solving', 'event planning', 'talent acquisition', 'analytical', 'hris']",2,Bachelor's,1.58,"Milwaukee, WI",Full-time,Associate,,1,,[],"['payroll', 'education', 'recruitment', 'operations', 'sap', 'powerpoint', 'excel', 'taxation', 'employee relations']","['communication', 'problem solving', 'analytical']","['strategy', 'research', 'sap', 'compliance', 'onboarding', 'event planning', 'talent acquisition', 'hris']",0.1533,"['analytical', 'communication', 'compliance', 'event planning', 'hris', 'onboarding', 'problem solving', 'research', 'strategy', 'talent acquisition']",10,2,0,0.5,0.158,0.1178,0.1516
99806115,Sales & Retail,"['education', 'customer service', 'operations', 'safety', 'compliance', 'leadership', 'event planning', 'mentoring']",0,High School / Diploma,8,SALES & RETAIL,3757757090,Sales & Retail,Visual Merchandiser,"['communication', 'safety', 'customer service', 'operations']",0,Bachelor's,1.99,"Costa Mesa, CA",Full-time,,3265.6,0,,['leadership'],"['education', 'customer service', 'operations', 'safety', 'compliance', 'event planning', 'mentoring']",['communication'],"['safety', 'customer service', 'operations']",0.9263,['communication'],1,0,2,0.09384384384384384,0.199,0.4851,0.6241
29746235,Operations & Supply Chain,"['cpr', 'research', 'data entry', 'risk management', 'education', 'conflict resolution', 'patient care', 'rehabilitation', 'safety', 'healthcare', 'communication', 'leadership', 'project management', 'excel']",0,High School / Diploma,14,OPERATIONS & SUPPLY CHAIN,3693043685,Operations & Supply Chain,Supply Chain,"['strategy', 'supply chain', 'procurement', 'logistics', 'safety', 'compliance', 'leadership', 'communication', 'time management', 'powerpoint', 'excel']",0,Bachelor's,1.99,"Fort Wayne, IN",Internship,Internship,,1,,"['communication', 'leadership']","['cpr', 'research', 'data entry', 'risk management', 'education', 'conflict resolution', 'patient care', 'rehabilitation', 'safety', 'healthcare', 'project management', 'excel']","['leadership', 'communication', 'time management']","['strategy', 'supply chain', 'procurement', 'logistics', 'safety', 'compliance', 'powerpoint', 'excel']",0.2398,"['compliance', 'logistics', 'powerpoint', 'procurement', 'strategy', 'supply chain', 'time management']",7,0,2,0.5,0.199,0.1138,0.1464
88038965,Finance & Accounting,"['strategy', 'payroll', 'education', 'operations', 'accounting', 'leadership', 'financial analysis']",2,Bachelor's,7,FINANCE & ACCOUNTING,3757725437,Finance & Accounting,Accountant,"['leadership', 'accounting']",5,Bachelor's,7.99,"San Diego, CA",Full-time,Mid-Senior level,9875.0,0,,['leadership'],"['strategy', 'payroll', 'education', 'operations', 'accounting', 'financial analysis']",['leadership'],['accounting'],1.0,[],0,3,0,0.8479182019159912,0.799,0.7047,0.9066
